État civil,Mode d'application,Ordre d'application,Cours,Présence jour/soir,Qualification antérieure,Nationalité,Qualification mère,Qualification père,Occupation mère,Occupation père,Déplacé,Besoins éducatifs spéciaux,Dettes,Frais de scolarité à jour,Sexe,Bourse,Âge à l'inscription,International,Unités curriculaires 1er semestre (créditées),Unités curriculaires 1er semestre (inscrits),Unités curriculaires 1er semestre (évaluations),Unités curriculaires 1er semestre (approuvées),Unités curriculaires 1er semestre (note),Unités curriculaires 1er semestre (sans évaluations),Unités curriculaires 2e semestre (créditées),Unités curriculaires 2e semestre (inscrits),Unités curriculaires 2e semestre (évaluations),Unités curriculaires 2e semestre (approuvées),Unités curriculaires 2e semestre (note),Unités curriculaires 2e semestre (sans évaluations),Taux de chômage,Taux d'inflation,PIB,Cible
Marié(e),Titulaires d'autres formations supérieures,1,Conception de communications,Jour,Étude supérieure – maîtrise (2e cycle),Portugais,Cours Général d'Administration et de Commerce,Étude secondaire – 12e année de scolarité ou équivalent,Travailleurs sans compétences,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Non,Non,Non,Oui,Femme,Non,33,Non,0,6,7,6,15.0,0,0,6,8,3,11.0,0,11.1,0.6,2.02,1
Célibataire,1ère phase – contingent général,1,Soins infirmiers vétérinaires,Jour,Étude secondaire,Portugais,Autre – 11e année de scolarité,Étude supérieure – baccalauréat,Personnel administratif,Spécialistes en activités intellectuelles et scientifiques,Non,Non,Oui,Non,Femme,Non,24,Non,0,5,6,1,13.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
Célibataire,Changement de cours,1,Service social,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,Personnel administratif,Techniciens et professions de niveau intermédiaire,Non,Non,Non,Oui,Femme,Oui,20,Non,8,11,12,11,12.0,0,6,11,14,11,12.75,0,13.9,-0.3,0.79,1
Célibataire,1ère phase – contingent général,1,Conception d'animation et multimédia,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,Travailleurs sans compétences,"Représentants du Pouvoir Législatif et des Organes Exécutifs, Directeurs et Dirigeants Exécutifs",Oui,Non,Non,Oui,Femme,Non,18,Non,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,1
Célibataire,1ère phase – contingent général,4,Conception de communications,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Techniciens et professions de niveau intermédiaire,Oui,Non,Non,Oui,Femme,Non,18,Non,0,6,6,6,15.166666666666666,0,0,6,6,6,14.166666666666666,0,15.5,2.8,-4.06,1
Célibataire,Changement de cours,1,Service Social (présence en soirée),Soir,Fréquence d'étude supérieure,Portugais,2ème cycle du cursus général du lycée,Inconnu,Étudiant,Étudiant,Non,Non,Oui,Oui,Femme,Non,29,Non,1,6,9,4,12.0,0,1,6,13,2,10.5,0,7.6,2.6,0.32,0
Célibataire,2e phase – contingent général,1,Soins infirmier,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs","Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Non,Oui,Non,Oui,Femme,Non,18,Non,0,7,7,7,13.642857142857142,0,0,8,11,8,14.772727272727272,0,16.2,0.3,-0.92,1
Célibataire,1ère phase – contingent général,3,Journalisme et communication,Jour,Étude secondaire,Portugais,Comptabilité et administration supplémentaires,Étude de base de 1er cycle (4e/5e année) ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs","Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Oui,Non,Non,Oui,Femme,Non,19,Non,0,6,8,6,12.666666666666666,0,0,6,7,6,12.714285714285714,0,9.4,-0.8,-3.12,1
Célibataire,2e phase – contingent général,1,Conception d'animation et multimédia,Jour,Étude secondaire,Portugais,Comptabilité et administration supplémentaires,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,"Ouvriers qualifiés de l’industrie, de la construction et des artisans","Ouvriers qualifiés de l’industrie, de la construction et des artisans",Oui,Non,Non,Oui,Femme,Non,19,Non,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0
Célibataire,2e phase – contingent général,1,Service social,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Personnel administratif,Non,Non,Non,Oui,Femme,Oui,18,Non,0,6,8,5,10.8,0,0,6,9,6,10.5,0,12.4,0.5,1.79,1
Célibataire,Changement de cours,1,Soins infirmier,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,"Ouvriers qualifiés de l’industrie, de la construction et des artisans","Ouvriers qualifiés de l’industrie, de la construction et des artisans",Non,Non,Non,Oui,Femme,Oui,19,Non,0,7,9,6,14.25,0,0,8,11,8,13.063636363636364,0,16.2,0.3,-0.92,1
Célibataire,Transfert,1,Éducation de base,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,Techniciens et professions de niveau intermédiaire,Non,Non,Non,Oui,Femme,Non,20,Non,6,14,22,12,12.153846153846152,0,5,12,18,10,12.9,0,10.8,1.4,1.74,0
Célibataire,2e phase – contingent général,1,Tourisme,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,"Ouvriers qualifiés de l’industrie, de la construction et des artisans","Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Oui,Non,Non,Oui,Femme,Oui,19,Non,0,6,10,4,12.25,0,0,6,9,3,12.333333333333334,0,9.4,-0.8,-3.12,1
Célibataire,1ère phase – contingent général,6,Soins infirmier,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs","Ouvriers qualifiés de l’industrie, de la construction et des artisans",Oui,Non,Non,Oui,Femme,Oui,18,Non,0,8,8,8,13.40375,0,0,8,8,8,13.40375,0,9.4,-0.8,-3.12,1
Célibataire,2e phase – contingent général,1,Tourisme,Jour,Étude secondaire,Portugais,Étude supérieure – diplôme,Étude secondaire – 12e année de scolarité ou équivalent,Spécialistes en activités intellectuelles et scientifiques,Techniciens et professions de niveau intermédiaire,Non,Non,Non,Oui,Femme,Oui,19,Non,0,6,15,6,11.333333333333334,0,0,6,9,3,12.666666666666666,0,9.4,-0.8,-3.12,1
Célibataire,2e phase – contingent général,4,Journalisme et communication,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs","Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Non,Non,Oui,Oui,Homme,Non,20,Non,0,6,7,5,12.2,0,0,6,6,6,12.333333333333334,0,12.7,3.7,-1.7,0
Célibataire,1ère phase – contingent général,6,Soins infirmier,Jour,Étude secondaire,Portugais,Étude supérieure – maîtrise,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Spécialistes en activités intellectuelles et scientifiques,Techniciens et professions de niveau intermédiaire,Oui,Non,Non,Oui,Homme,Non,18,Non,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,0
Célibataire,Plus de 23 ans,1,Agronomie,Jour,Étude secondaire,Portugais,Étude supérieure – diplôme,Étude secondaire – 12e année de scolarité ou équivalent,Spécialistes en activités intellectuelles et scientifiques,Personnel administratif,Non,Non,Oui,Non,Homme,Non,35,Non,0,6,8,5,16.166666666666668,0,0,6,10,4,16.0,0,8.9,1.4,3.51,0
Célibataire,1ère phase – contingent général,1,Conception d'animation et multimédia,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs","Opérateurs d'installations, de machines et ouvriers d'assemblage",Oui,Non,Non,Oui,Homme,Oui,19,Non,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,1
Célibataire,1ère phase – contingent général,3,Gestion,Jour,Étude secondaire,Portugais,Comptabilité et administration supplémentaires,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Oui,Non,Non,Oui,Homme,Non,19,Non,0,5,8,3,11.0,0,0,5,7,2,10.0,0,12.7,3.7,-1.7,0
Célibataire,Plus de 23 ans,2,Hygiène buccale (Dentiste ou Hygiéniste dentaire),Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,Travailleurs sans compétences,Métiers des Forces armées,Non,Non,Non,Oui,Homme,Non,24,Non,0,7,18,0,0.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,0
Célibataire,Plus de 23 ans,1,Service Social (présence en soirée),Soir,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,Travailleurs sans compétences,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Oui,Non,Oui,Non,Homme,Non,29,Non,0,6,11,4,12.5,0,0,6,7,0,0.0,0,12.4,0.5,1.79,0
Célibataire,Plus de 23 ans,1,Soins infirmier,Jour,Étude secondaire,Portugais,Comptabilité et administration supplémentaires,Étude supérieure – diplôme,Travailleurs sans compétences,"Représentants du Pouvoir Législatif et des Organes Exécutifs, Directeurs et Dirigeants Exécutifs",Non,Non,Non,Oui,Homme,Non,24,Non,0,7,11,7,11.294444444444444,0,0,8,22,2,12.6,0,15.5,2.8,-4.06,1
Célibataire,2e phase – contingent général,2,Tourisme,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,"Agriculteurs et travailleurs qualifiés de l’agriculture, des pêches et des forêts","Agriculteurs et travailleurs qualifiés de l’agriculture, des pêches et des forêts",Oui,Non,Non,Oui,Homme,Non,19,Non,0,6,8,5,11.2,0,0,6,11,4,12.5,0,15.5,2.8,-4.06,1
Marié(e),Titulaires d'autres formations supérieures,1,Conception d'animation et multimédia,Jour,Étude supérieure – diplôme,Portugais,Cours de commerce général,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Oui,Non,Non,Oui,Homme,Non,37,Non,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0
Célibataire,1ère phase – contingent spécial (île des Açores),2,Conception de communications,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,Personnel administratif,Métiers des Forces armées,Oui,Non,Non,Oui,Homme,Non,18,Non,0,6,7,5,13.2,0,0,6,6,5,11.8,0,16.2,0.3,-0.92,1
Célibataire,1ère phase – contingent général,5,Gestion,Jour,Étude secondaire,Portugais,Inconnu,Cours de spécialisation technologique,Techniciens et professions de niveau intermédiaire,Techniciens et professions de niveau intermédiaire,Oui,Non,Non,Non,Homme,Non,18,Non,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,0
Célibataire,1ère phase – contingent général,5,Journalisme et communication,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,Travailleurs sans compétences,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Oui,Non,Oui,Non,Homme,Non,18,Non,0,6,6,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0
Célibataire,1ère phase – contingent général,3,Soins infirmier,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,Personnel administratif,Personnel administratif,Oui,Non,Non,Oui,Homme,Non,18,Non,0,8,8,7,13.1,0,0,8,8,7,13.1,0,12.7,3.7,-1.7,1
Célibataire,1ère phase – contingent général,1,Conception de communications,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Oui,Non,Non,Oui,Homme,Non,19,Non,0,6,6,6,13.5,0,0,6,6,6,13.166666666666666,0,9.4,-0.8,-3.12,1
Célibataire,1ère phase – contingent général,1,Service social,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 2e cycle (6e/7e/8e année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Non,Non,Non,Oui,Homme,Non,19,Non,0,6,10,5,11.571428571428571,0,0,6,10,3,13.0,0,16.2,0.3,-0.92,0
Célibataire,Titulaires d'un diplôme de spécialisation technologique,1,Agronomie,Jour,Cours de spécialisation technologique,Portugais,Cours de commerce général,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Oui,Non,Oui,Oui,Homme,Non,21,Non,0,6,7,6,15.285714285714286,0,0,6,6,6,15.166666666666666,0,12.4,0.5,1.79,1
Célibataire,3ème phase – contingent général,2,Hygiène buccale (Dentiste ou Hygiéniste dentaire),Jour,Étude secondaire,Portugais,Étude supérieure – diplôme,Étude supérieure – diplôme,Spécialistes en activités intellectuelles et scientifiques,Spécialistes en activités intellectuelles et scientifiques,Non,Non,Non,Oui,Homme,Non,18,Non,0,7,11,6,13.433333333333332,0,0,7,10,4,13.6,0,8.9,1.4,3.51,1
Célibataire,1ère phase – contingent spécial (île de Madère),2,Gestion,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Personnel administratif,Travailleurs sans compétences,Oui,Non,Non,Oui,Homme,Non,19,Non,0,5,8,5,11.6,0,0,5,9,3,11.0,0,10.8,1.4,1.74,0
Célibataire,Titulaires d'autres formations supérieures,1,Journalisme et communication,Jour,Étude supérieure – maîtrise (2e cycle),Portugais,Cours de commerce général,Étude secondaire – 12e année de scolarité ou équivalent,Personnel administratif,"Opérateurs d'installations, de machines et ouvriers d'assemblage",Non,Non,Non,Oui,Homme,Non,25,Non,0,6,6,6,14.666666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,1
Célibataire,1ère phase – contingent général,1,Conception de communications,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude secondaire – 12e année de scolarité ou équivalent,Travailleurs sans compétences,"Opérateurs d'installations, de machines et ouvriers d'assemblage",Oui,Non,Non,Oui,Homme,Non,22,Non,0,6,9,6,14.666666666666666,0,0,6,12,6,14.666666666666666,0,12.7,3.7,-1.7,1
Célibataire,Plus de 23 ans,1,Soins infirmier,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude secondaire – 12e année de scolarité ou équivalent,Personnel administratif,Travailleurs sans compétences,Non,Non,Non,Oui,Homme,Non,24,Non,0,8,8,7,12.742857142857144,0,0,8,8,7,12.742857142857144,0,12.7,3.7,-1.7,1
Célibataire,1ère phase – contingent général,2,Soins infirmier,Jour,Étude secondaire,Portugais,Étude secondaire – 12e année de scolarité ou équivalent,Étude supérieure – diplôme,"Travailleurs des services personnels, de la sécurité et de la sûreté et vendeurs",Métiers des Forces armées,Oui,Non,Non,Oui,Homme,Non,19,Non,0,7,9,7,11.975,0,0,8,9,7,13.12857142857143,0,13.9,-0.3,0.79,1
Célibataire,2e phase – contingent général,1,Conception d'animation et multimédia,Jour,Étude secondaire,Portugais,Comptabilité et administration supplémentaires,Étude de base de 1er cycle (4e/5e année) ou équivalent,Personnel administratif,"Agriculteurs et travailleurs qualifiés de l’agriculture, des pêches et des forêts",Non,Non,Non,Non,Homme,Non,20,Non,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0
Célibataire,1ère phase – contingent général,2,Soins infirmier,Jour,Étude secondaire,Portugais,Cours de commerce général,Étude de base de 3e cycle (9ème/10ème/11ème année) ou équivalent,Travailleurs sans compétences,"Ouvriers qualifiés de l’industrie, de la construction et des artisans",Oui,Non,Non,Oui,Homme,Oui,19,Non,0,8,8,7,14.935714285714283,0,0,8,8,7,14.935714285714283,0,10.8,1.4,1.74,1
Célibataire,Changement de cours,3,Tourisme,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,Travailleurs sans compétences,Travailleurs sans compétences,Oui,Non,Non,Oui,Homme,Non,19,Non,1,6,16,2,10.5,0,0,6,15,4,10.0,0,7.6,2.6,0.32,0
Célibataire,1ère phase – contingent général,1,Gestion de la publicité et du marketing,Jour,Étude secondaire,Portugais,Étude supérieure – diplôme,Étude supérieure – diplôme,Techniciens et professions de niveau intermédiaire,Techniciens et professions de niveau intermédiaire,Oui,Non,Non,Oui,Homme,Non,19,Non,0,6,9,5,13.333333333333334,0,0,6,6,5,13.0,0,12.4,0.5,1.79,1
Célibataire,Changement de cours,1,Agronomie,Jour,Étude secondaire,Portugais,Cours Général d'Administration et de Commerce,Étude de base de 1er cycle (4e/5e année) ou équivalent,Travailleurs sans compétences,"Agriculteurs et travailleurs qualifiés de l’agriculture, des pêches et des forêts",Non,Non,Oui,Oui,Homme,Non,23,Non,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0
